Source name,Source site,start year,end year,sample frequency,temporal resolution,Region,County,Watershed,Waterbody,Latitude,Longitude,Spatial extent,spatial resolution,Type of measurment,open access,comments
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=423,2013,2022,event,,EEL R,MENDOCINO,,Q07,-123.341,39.41096,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=424,2013,2022,event,,EEL R,MENDOCINO,,Q08,-123.34,39.40978,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=425,2013,2022,event,,EEL R,MENDOCINO,,Q09,-123.34,39.41096,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=426,2013,2022,event,,EEL R,MENDOCINO,,Q10,-123.341,39.41942,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=427,2013,2022,event,,EEL R,MENDOCINO,,Q11,-123.341,39.42124,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=428,2013,2022,event,,EEL R,MENDOCINO,,Q12,-123.341,39.41833,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=429,2013,2022,event,,EEL R,MENDOCINO,,Q13,-123.343,39.42057,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=430,2013,2022,event,,EEL R,MENDOCINO,,Q14,-123.344,39.4225,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=431,2013,2022,event,,EEL R,MENDOCINO,,Q15,-123.358,39.42767,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=432,2013,2022,event,,EEL R,MENDOCINO,,Q17,-123.355,39.43056,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=433,2009,2010,hourly,,SAN JOAQUIN R,MADERA,,R31,-120.4636,36.8901,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=434,2009,2022,hourly,,SAN JOAQUIN R,MADERA,,R37,-120.4076,36.8352,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=435,2001,2019,hourly,,TRINITY R,TRINITY,,RCL,-122.834,40.725,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=436,2011,2022,event,,SACRAMENTO R,YOLO,,RCS,-121.725349,38.793556,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=437,1989,2022,hourly,,SACRAMENTO R,TEHAMA,,RDB,-122.20195,40.154362,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=438,2002,2022,daily,,SACRAMENTO R,TEHAMA,,RDB,-122.20195,40.154362,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=439,2002,2003,event,,CARMEL R,MONTEREY,,RDR,-121.728,36.474,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=440,2011,2022,event,,STANISLAUS R,SAN JOAQUIN,,RIP,-121.110497,37.729652,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=441,1999,2022,hourly,,DELTA,SOLANO,,RIV,-121.684543,38.159203,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=442,2008,2021,hourly,,DELTA,SOLANO,,ROR,-121.8875,38.0931,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=443,1999,2022,hourly,,STANISLAUS R,SAN JOAQUIN,,RPN,-121.110135,37.729859,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=444,2004,2022,daily,,STANISLAUS R,SAN JOAQUIN,,RPN,-121.110135,37.729859,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=445,2004,2022,daily,,SAN JOAQUIN R,SAN JOAQUIN,,RRI,-121.365,37.963,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=446,2000,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,RRI,-121.365,37.963,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=447,2012,2022,event,,DELTA,CONTRA COSTA,,RSL,-121.637596,37.976311,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=448,2010,2022,daily,,SACRAMENTO R,SOLANO,,RVB,-121.686355,38.159737,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=449,2007,2022,hourly,,SACRAMENTO R,SOLANO,,RVB,-121.686355,38.159737,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=450,2015,2022,event,,DELTA,SOLANO,,RYC,-121.995878,38.083971,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=451,2018,2022,event,,CACHE CR,SOLANO,,RYF,-121.658005,38.193854,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=452,2009,2017,event,,SACRAMENTO R,SOLANO,,RYI,-121.6692,38.2128,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=453,2015,2022,hourly,,SACRAMENTO R,SHASTA,,SAC,-122.36983,40.59258,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=454,1999,2022,hourly,,DELTA,SAN JOAQUIN,,SAL,-121.591315,38.103301,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=455,2004,2022,daily,,SAN JOAQUIN R,STANISLAUS,,SCL,-121.013817,37.431881,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=456,2010,2022,event,,TULE R,TULARE,,SCQ,-118.9242,36.0567,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=457,2010,2022,event,,SACRAMENTO R,SOLANO,,SDI,-121.736,38.0934,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=458,2009,2022,daily,,SAN JOAQUIN R,FRESNO,,SDP,-120.5015,36.994,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=459,2008,2013,event,,KLAMATH R,SISKIYOU,,SFJ,-123.015038,41.64069,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=460,2014,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,SGA,-121.421495,37.79286,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=461,2019,2022,event,,SACRAMENTO R,SOLANO,,SGG,-121.693056,38.318333,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=462,1990,2022,hourly,,SACRAMENTO R,SHASTA,,SHD,-122.4253,40.7161,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=463,2009,2022,event,,SAN JOAQUIN R,MADERA,,SJB,-120.286,36.773,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=464,2018,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,SJC,-121.385717,37.980266,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=465,2013,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,SJD,-121.317724,37.822331,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=466,2004,2022,event,,SAN JOAQUIN R,FRESNO,,SJF,-119.724312,36.984394,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=467,2009,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,SJG,-121.329,37.935,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=468,2013,2022,daily,,SAN JOAQUIN R,CONTRA COSTA,,SJJ,-121.689,38.052,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=469,2009,2022,event,,SAN JOAQUIN R,CONTRA COSTA,,SJJ,-121.689,38.052,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=470,2006,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,SJL,-121.324036,37.81115,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=471,2004,2006,hourly,,SAN JOAQUIN R,SAN JOAQUIN,,SJL,-121.324036,37.81115,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=472,2000,2016,daily,,SAN JOAQUIN R,STANISLAUS,,SJP,-121.081,37.494,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=473,2000,2009,hourly,,SAN JOAQUIN R,STANISLAUS,,SJP,-121.081,37.494,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=474,2005,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,SJR,-121.26511,37.67929,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=475,2008,2008,hourly,,SAN JOAQUIN R,SAN JOAQUIN,,SJR,-121.26511,37.67929,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=476,2000,2022,daily,,SAN JOAQUIN R,MERCED,,SJS,-120.851,37.295,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=477,2010,2017,event,,MOKELUMNE R,SAN JOAQUIN,,SMR,-121.4911,38.2255,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=478,2005,2008,event,,SCOTT R,SISKIYOU,,SNB,-123.035027,41.775417,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=479,2009,2022,event,,DELTA,SOLANO,,SNC,-122.083,38.185,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=480,2007,2022,hourly,,DELTA,SOLANO,,SNC,-122.083,38.185,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=481,2015,2022,event,,SACRAMENTO R,SACRAMENTO,,SOI,-121.656863,38.17548,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=482,2001,2022,event,,STANISLAUS R,STANISLAUS,,SOK,-120.852,37.777,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=483,1999,2022,event,,SACRAMENTO R,SHASTA,,SP1,-122.424,40.718,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=484,1999,2022,event,,SACRAMENTO R,SHASTA,,SP2,-122.424,40.718,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=485,1999,2022,event,,SACRAMENTO R,SHASTA,,SP3,-122.424,40.718,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=486,1999,2022,event,,SACRAMENTO R,SHASTA,,SP4,-122.424,40.718,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=487,1999,2022,event,,SACRAMENTO R,SHASTA,,SP5,-122.424,40.718,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=488,1191,2021,hourly,,SACRAMENTO R,SHASTA,,SPP,-122.466,40.628,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=489,2013,2022,event,,SHASTA R,SISKIYOU,,SPU,-122.47111,41.61,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=490,2005,2013,event,,SHASTA R,SISKIYOU,,SRG,-122.452759,41.607727,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=491,2000,2022,daily,,SACRAMENTO R,SACRAMENTO,,SRH,-121.519958,38.367981,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=492,1998,2022,hourly,,SACRAMENTO R,SACRAMENTO,,SRH,-121.519958,38.367981,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=493,2004,2007,hourly,,STANISLAUS R,SAN JOAQUIN,,SRJ,-120.9713,37.7469,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=494,2006,2008,event,,SHASTA R,SISKIYOU,,SRM,-122.538078,41.70903,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=495,1999,2006,hourly,,SHASTA R,SISKIYOU,,SRM,-122.538078,41.70903,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=496,2009,2022,event,,SACRAMENTO R,SOLANO,,SRV,-121.686,38.16,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=497,2001,2011,hourly,,STANISLAUS R,TUOLUMNE,,SSC,-120.349,38.147,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=498,2001,2011,hourly,,STANISLAUS R,TUOLUMNE,,SSF,-120.354,38.066,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=499,2004,2022,daily,,SAN JOAQUIN R,MERCED,,SSH,-120.8511,37.2478,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=500,1994,2022,event,,SAN JOAQUIN R,MERCED,,SSH,-120.8511,37.2478,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=501,2015,2022,event,,SACRAMENTO R,SACRAMENTO,,SSI,-121.761736,38.074097,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=502,2014,2022,event,,SACRAMENTO R,SACRAMENTO,,SSS,-121.587,38.285,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=503,2018,2022,event,,MERCED R,MERCED,,ST3,-120.81444,37.33028,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=504,2014,2022,hourly,,STONY CR,GLENN,,STG,-122.533,39.583,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=505,1999,2022,hourly,,DELTA,SAN JOAQUIN,,STI,-121.498851,38.116919,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=506,2012,2022,event,,DELTA,SAN JOAQUIN,,SUR,-121.419333,37.78847,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=507,2014,2022,event,,SACRAMENTO R,SACRAMENTO,,SUT,-121.5772,38.3286,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=508,2010,2022,daily,,SAN JOAQUIN R,MERCED,,SWA,-120.587,37.11532,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=509,2015,2022,daily,,SACRAMENTO R,SACRAMENTO,,SXS,-121.637881,38.191267,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=510,2007,2022,event,,TUOLUMNE R,TUOLUMNE,,TAI,-119.947128,37.879368,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=511,2016,2022,event,,TRUCKEE R,NEVADA,,TBB,-120.0877,39.385185,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=512,2006,2022,event,,TUOLUMNE R,TUOLUMNE,,TBI,-119.970184,37.881592,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=513,2022,2022,hourly,,TUOLUMNE R,TUOLUMNE,,TBI,-119.970184,37.881592,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=514,2004,2007,hourly,,TUOLUMNE R,STANISLAUS,,TBS,-120.49465,37.65067,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=515,2007,2011,hourly,,TUOLUMNE R,STANISLAUS,,TCB,-121.0319,37.6098,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=516,2001,2011,hourly,,STANISLAUS R,TUOLUMNE,,TCN,-120.371,38.147,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=517,2001,2010,hourly,,STANISLAUS R,TUOLUMNE,,TDP,-120.605,37.876,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=518,2001,2002,hourly,,STANISLAUS R,TUOLUMNE,,TDS,-120.602,37.874,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=519,2010,2022,hourly,,DELTA,SOLANO,,TEA,-122.0872,38.1766,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=520,2007,2022,event,,TUOLUMNE R,TUOLUMNE,,TGC,-119.659897,37.916588,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=521,2007,2010,hourly,,TUOLUMNE R,STANISLAUS,,THB,-120.75928,37.63603,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=522,2004,2011,hourly,,TUOLUMNE R,STANISLAUS,,TLA,-120.44377,37.66942,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=523,2001,2019,hourly,,TRINITY R,TRINITY,,TLK,-122.919,40.673,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=524,2005,2011,hourly,,TUOLUMNE R,TUOLUMNE,,TLS,-120.05367,37.83612,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=525,2006,2022,event,,SACRAMENTO R,SACRAMENTO,,TMS,-121.7,38.106,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=526,2021,2022,event,,DELTA,YOLO,,TOE,-121.644722,38.349167,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=527,2004,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,TPI,-121.41851,37.7901,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=528,2010,2022,event,,TUOLUMNE R,TUOLUMNE,,TRH,-119.798233,37.93742,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=529,2006,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,TRN,-121.4542,37.9928,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=530,2005,2012,hourly,,TUOLUMNE R,STANISLAUS,,TSB,-121.13138,37.60273,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=531,2007,2011,hourly,,TUOLUMNE R,STANISLAUS,,TSF,-120.89874,37.62291,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=532,2013,2022,hourly,,SACRAMENTO R,SACRAMENTO,,TSL,-121.6861,38.1033,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=533,2008,2022,event,,SACRAMENTO R,SACRAMENTO,,TSL,-121.6861,38.1033,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=534,2007,2016,event,,TRUCKEE R,PLACER,,TTC,-120.144356,39.166294,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=535,1987,2002,daily,,SF BAY,SANTA CLARA,,TTK,-121.834,37.399,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=536,1987,2002,hourly,,SF BAY,SANTA CLARA,,TTK,-121.834,37.399,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=537,2004,2012,hourly,,TUOLUMNE R,STANISLAUS,,TTS,-120.5829,37.63153,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=538,2003,2022,hourly,,TUOLUMNE R,TUOLUMNE,,TUM,-119.35,37.873,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=539,2011,2022,event,,SAN JOAQUIN R,SAN JOAQUIN,,TWA,-121.4574,37.8028,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=540,2015,2022,event,,SAN JOAQUIN R,SACRAMENTO,,TWI,-121.6691,38.0969,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=541,2013,2022,event,,TUOLUMNE R,TUOLUMNE,,UCC,-119.901417,38.031331,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=542,2013,2022,hourly,,TUOLUMNE R,TUOLUMNE,,UCC,-119.901417,38.031331,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=543,2019,2022,event,,SACRAMENTO R,SOLANO,,UCS,-121.709167,38.275556,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=544,2019,2022,event,,DELTA,SOLANO,,ULC,-121.759722,38.294167,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=545,1999,2022,hourly,,DELTA,SAN JOAQUIN,,UNI,-121.37499,37.822101,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=546,2006,2022,event,,DELTA,SAN JOAQUIN,,VCU,-121.5283,37.8717,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=547,1999,2022,hourly,,SAN JOAQUIN R,SAN JOAQUIN,,VER,-121.265002,37.679376,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=548,2004,2022,daily,,SAN JOAQUIN R,SAN JOAQUIN,,VER,-121.265002,37.679376,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=549,2010,2022,daily,,DELTA,SAN JOAQUIN,,VIC,-121.488324,37.890763,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=550,1999,2022,hourly,,DELTA,SAN JOAQUIN,,VIC,-121.488324,37.890763,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=551,1992,2007,hourly,,SAN JOAQUIN R,FRESNO,,VLC,-118.905037,37.387859,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=552,2009,2022,event,,DELTA,SOLANO,,VOL,-122.046,38.181,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=553,2000,2022,hourly,,DELTA,SOLANO,,VOL,-122.046,38.181,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=554,2008,2017,event,,SACRAMENTO R,SUTTER,,VON,-121.598068,38.774155,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=555,2002,2022,daily,,SF BAY,ALAMEDA,,VSB,-121.8193,37.5985,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=556,2002,2022,hourly,,SF BAY,ALAMEDA,,VSB,-121.8193,37.5985,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=557,2016,2022,event,,RUSSIAN R,SONOMA,,W3B,-123.06781,38.430408,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=558,2010,2014,hourly,,SAN JOAQUIN R,MADERA,,W54,-120.3123,36.7826,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=559,2010,2021,hourly,,SAN JOAQUIN R,SAN JOAQUIN,,W75,-120.4707,36.9313,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=560,2010,2022,hourly,,SAN JOAQUIN R,FRESNO,,W89,-120.5444,37.028,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=561,2012,2017,hourly,,SAN JOAQUIN R,MERCED,,W90,-120.5848,37.1284,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=562,2010,2022,hourly,,SAN JOAQUIN R,MERCED,,W92,-120.5916,37.1045,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=563,2011,2022,event,,SAN JOAQUIN R,CONTRA COSTA,,WCI,-121.554,37.8316,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=564,2012,2022,event,,SACRAMENTO R,SUTTER,,WLK,-121.824692,39.009895,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=565,1997,2007,hourly,,TRINITY R,HUMBOLDT,,WPC,-123.706,41.179,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=566,2010,2022,event,,RUSSIAN R,SONOMA,,WRM,-122.9994,38.7197,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=567,2005,2005,event,,KLAMATH R,HUMBOLDT,,WTP,-123.701,41.1862,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=568,2000,2005,hourly,,TRINITY R,TRINITY,,WVC,-122.93425,40.685478,,,logger,yes,
CDEC,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=569,2001,2017,hourly,,YUBA R,YUBA,,YRS,-121.274124,39.235172,,,logger,yes,
